   1.8766162e+03   0.0000000e+00
   1.8769505e+03   3.0000000e+00
   1.8772849e+03   1.0000000e+00
   1.8776193e+03   1.0000000e+00
   1.8779537e+03   1.0000000e+00
   1.8782881e+03   4.0000000e+00
   1.8786225e+03   1.0000000e+00
   1.8789569e+03   1.0000000e+00
   1.8792913e+03   1.0000000e+00
   1.8796257e+03   1.0000000e+00
   1.8799600e+03   1.0000000e+00
   1.8802944e+03   0.0000000e+00
   1.8806288e+03   2.0000000e+00
   1.8809632e+03   2.0000000e+00
   1.8812976e+03   0.0000000e+00
   1.8816320e+03   0.0000000e+00
   1.8819664e+03   2.0000000e+00
   1.8823008e+03   3.0000000e+00
   1.8826352e+03   0.0000000e+00
   1.8829695e+03   1.0000000e+00
   1.8833039e+03   0.0000000e+00
   1.8836383e+03   1.0000000e+00
   1.8839727e+03   2.0000000e+00
   1.8843071e+03   0.0000000e+00
   1.8846415e+03   0.0000000e+00
   1.8849759e+03   1.0000000e+00
   1.8853103e+03   2.0000000e+00
   1.8856447e+03   0.0000000e+00
   1.8859790e+03   1.0000000e+00
   1.8863134e+03   0.0000000e+00
   1.8866478e+03   3.0000000e+00
   1.8869822e+03   2.0000000e+00
   1.8873166e+03   1.0000000e+00
   1.8876510e+03   0.0000000e+00
   1.8879854e+03   0.0000000e+00
   1.8883198e+03   1.0000000e+00
   1.8886542e+03   0.0000000e+00
   1.8889885e+03   1.0000000e+00
   1.8893229e+03   1.0000000e+00
   1.8896573e+03   1.0000000e+00
   1.8899917e+03   1.0000000e+00
   1.8903261e+03   1.0000000e+00
   1.8906605e+03   0.0000000e+00
   1.8909949e+03   0.0000000e+00
   1.8913293e+03   1.0000000e+00
   1.8916637e+03   1.0000000e+00
   1.8919980e+03   0.0000000e+00
   1.8923324e+03   0.0000000e+00
   1.8926668e+03   1.0000000e+00
   1.8930012e+03   0.0000000e+00
   1.8933356e+03   0.0000000e+00
   1.8936700e+03   1.0000000e+00
   1.8940044e+03   0.0000000e+00
   1.8943388e+03   1.0000000e+00
   1.8946732e+03   0.0000000e+00
   1.8950075e+03   0.0000000e+00
   1.8953419e+03   1.0000000e+00
   1.8956763e+03   0.0000000e+00
   1.8960107e+03   1.0000000e+00
   1.8963451e+03   2.0000000e+00
   1.8966795e+03   0.0000000e+00
   1.8970139e+03   0.0000000e+00
   1.8973483e+03   0.0000000e+00
   1.8976827e+03   0.0000000e+00
   1.8980170e+03   0.0000000e+00
   1.8983514e+03   0.0000000e+00
   1.8986858e+03   0.0000000e+00
   1.8990202e+03   0.0000000e+00
   1.8993546e+03   0.0000000e+00
   1.8996890e+03   1.0000000e+00
   1.9000234e+03   0.0000000e+00
   1.9003578e+03   0.0000000e+00
   1.9006922e+03   0.0000000e+00
   1.9010265e+03   0.0000000e+00
   1.9013609e+03   1.0000000e+00
   1.9016953e+03   0.0000000e+00
   1.9020297e+03   0.0000000e+00
   1.9023641e+03   0.0000000e+00
   1.9026985e+03   1.0000000e+00
   1.9030329e+03   0.0000000e+00
   1.9033673e+03   0.0000000e+00
   1.9037017e+03   0.0000000e+00
   1.9040360e+03   0.0000000e+00
   1.9043704e+03   0.0000000e+00
   1.9047048e+03   0.0000000e+00
   1.9050392e+03   2.0000000e+00
   1.9053736e+03   1.0000000e+00
   1.9057080e+03   0.0000000e+00
   1.9060424e+03   0.0000000e+00
   1.9063768e+03   0.0000000e+00
   1.9067112e+03   1.0000000e+00
   1.9070455e+03   0.0000000e+00
   1.9073799e+03   0.0000000e+00
   1.9077143e+03   0.0000000e+00
   1.9080487e+03   1.0000000e+00
   1.9083831e+03   1.0000000e+00
   1.9087175e+03   1.0000000e+00
   1.9090519e+03   1.0000000e+00
   1.9093863e+03   0.0000000e+00
   1.9097206e+03   1.0000000e+00
   1.9100550e+03   0.0000000e+00
   1.9103894e+03   1.0000000e+00
   1.9107238e+03   0.0000000e+00
   1.9110582e+03   1.0000000e+00
   1.9113926e+03   0.0000000e+00
   1.9117270e+03   0.0000000e+00
   1.9120614e+03   0.0000000e+00
   1.9123958e+03   1.0000000e+00
   1.9127301e+03   0.0000000e+00
   1.9130645e+03   0.0000000e+00
   1.9133989e+03   0.0000000e+00
   1.9137333e+03   1.0000000e+00
   1.9140677e+03   0.0000000e+00
   1.9144021e+03   1.0000000e+00
   1.9147365e+03   0.0000000e+00
   1.9150709e+03   0.0000000e+00
   1.9154053e+03   0.0000000e+00
   1.9157396e+03   0.0000000e+00
   1.9160740e+03   0.0000000e+00
   1.9164084e+03   0.0000000e+00
   1.9167428e+03   1.0000000e+00
   1.9170772e+03   0.0000000e+00
   1.9174116e+03   0.0000000e+00
   1.9177460e+03   0.0000000e+00
   1.9180804e+03   1.0000000e+00
   1.9184148e+03   0.0000000e+00
   1.9187491e+03   0.0000000e+00
   1.9190835e+03   0.0000000e+00
   1.9194179e+03   0.0000000e+00
   1.9197523e+03   0.0000000e+00
   1.9200867e+03   0.0000000e+00
   1.9204211e+03   0.0000000e+00
   1.9207555e+03   0.0000000e+00
   1.9210899e+03   0.0000000e+00
   1.9214243e+03   0.0000000e+00
   1.9217586e+03   0.0000000e+00
   1.9220930e+03   0.0000000e+00
   1.9224274e+03   1.0000000e+00
   1.9227618e+03   1.0000000e+00
   1.9230962e+03   0.0000000e+00
   1.9234306e+03   1.0000000e+00
   1.9237650e+03   0.0000000e+00
   1.9240994e+03   0.0000000e+00
   1.9244338e+03   0.0000000e+00
   1.9247681e+03   0.0000000e+00
   1.9251025e+03   0.0000000e+00
   1.9254369e+03   0.0000000e+00
   1.9257713e+03   0.0000000e+00
   1.9261057e+03   0.0000000e+00
   1.9264401e+03   0.0000000e+00
   1.9267745e+03   0.0000000e+00
   1.9271089e+03   1.0000000e+00
   1.9274433e+03   0.0000000e+00
   1.9277776e+03   0.0000000e+00
   1.9281120e+03   1.0000000e+00
   1.9284464e+03   0.0000000e+00
   1.9287808e+03   0.0000000e+00
   1.9291152e+03   0.0000000e+00
   1.9294496e+03   0.0000000e+00
   1.9297840e+03   0.0000000e+00
   1.9301184e+03   1.0000000e+00
   1.9304528e+03   0.0000000e+00
   1.9307871e+03   1.0000000e+00
   1.9311215e+03   1.0000000e+00
   1.9314559e+03   0.0000000e+00
   1.9317903e+03   2.0000000e+00
   1.9321247e+03   1.0000000e+00
   1.9324591e+03   0.0000000e+00
   1.9327935e+03   2.0000000e+00
   1.9331279e+03   0.0000000e+00
   1.9334623e+03   0.0000000e+00
   1.9337966e+03   1.0000000e+00
   1.9341310e+03   0.0000000e+00
   1.9344654e+03   0.0000000e+00
   1.9347998e+03   1.0000000e+00
   1.9351342e+03   0.0000000e+00
   1.9354686e+03   0.0000000e+00
   1.9358030e+03   2.0000000e+00
   1.9361374e+03   0.0000000e+00
   1.9364718e+03   1.0000000e+00
   1.9368061e+03   0.0000000e+00
   1.9371405e+03   0.0000000e+00
   1.9374749e+03   1.0000000e+00
   1.9378093e+03   0.0000000e+00
   1.9381437e+03   0.0000000e+00
   1.9384781e+03   1.0000000e+00
   1.9388125e+03   0.0000000e+00
   1.9391469e+03   0.0000000e+00
   1.9394813e+03   0.0000000e+00
   1.9398156e+03   1.0000000e+00
   1.9401500e+03   1.0000000e+00
   1.9404844e+03   1.0000000e+00
   1.9408188e+03   0.0000000e+00
   1.9411532e+03   0.0000000e+00
   1.9414876e+03   3.0000000e+00
   1.9418220e+03   0.0000000e+00
   1.9421564e+03   2.0000000e+00
   1.9424908e+03   1.0000000e+00
   1.9428251e+03   0.0000000e+00
   1.9431595e+03   0.0000000e+00
   1.9434939e+03   0.0000000e+00
   1.9438283e+03   0.0000000e+00
   1.9441627e+03   0.0000000e+00
   1.9444971e+03   0.0000000e+00
   1.9448315e+03   0.0000000e+00
   1.9451659e+03   0.0000000e+00
   1.9455003e+03   0.0000000e+00
   1.9458346e+03   0.0000000e+00
   1.9461690e+03   0.0000000e+00
   1.9465034e+03   0.0000000e+00
   1.9468378e+03   1.0000000e+00
   1.9471722e+03   1.0000000e+00
   1.9475066e+03   2.0000000e+00
   1.9478410e+03   1.0000000e+00
   1.9481754e+03   0.0000000e+00
   1.9485098e+03   0.0000000e+00
   1.9488441e+03   0.0000000e+00
   1.9491785e+03   0.0000000e+00
   1.9495129e+03   0.0000000e+00
   1.9498473e+03   0.0000000e+00
   1.9501817e+03   0.0000000e+00
   1.9505161e+03   0.0000000e+00
   1.9508505e+03   0.0000000e+00
   1.9511849e+03   0.0000000e+00
   1.9515193e+03   1.0000000e+00
   1.9518536e+03   0.0000000e+00
   1.9521880e+03   0.0000000e+00
   1.9525224e+03   0.0000000e+00
   1.9528568e+03   0.0000000e+00
   1.9531912e+03   0.0000000e+00
   1.9535256e+03   0.0000000e+00
   1.9538600e+03   0.0000000e+00
   1.9541944e+03   0.0000000e+00
   1.9545288e+03   0.0000000e+00
   1.9548631e+03   0.0000000e+00
   1.9551975e+03   0.0000000e+00
   1.9555319e+03   0.0000000e+00
   1.9558663e+03   0.0000000e+00
   1.9562007e+03   0.0000000e+00
   1.9565351e+03   0.0000000e+00
   1.9568695e+03   0.0000000e+00
   1.9572039e+03   0.0000000e+00
   1.9575383e+03   0.0000000e+00
   1.9578726e+03   1.0000000e+00
   1.9582070e+03   0.0000000e+00
   1.9585414e+03   0.0000000e+00
   1.9588758e+03   0.0000000e+00
   1.9592102e+03   0.0000000e+00
   1.9595446e+03   0.0000000e+00
   1.9598790e+03   0.0000000e+00
   1.9602134e+03   0.0000000e+00
   1.9605478e+03   1.0000000e+00
   1.9608821e+03   0.0000000e+00
   1.9612165e+03   0.0000000e+00
   1.9615509e+03   0.0000000e+00
   1.9618853e+03   0.0000000e+00
   1.9622197e+03   1.0000000e+00
